year,area,area_name,racecomp,scenario,model,pop,base,ss
2024,1,Alabama,Total,Universal,Sliding scale,429893.0577,43779.13103,0.19733581
2024,1,Alabama,Total,Universal,Fixed (7%),429893.0577,18973.20484,0.09628869
2024,1,Alabama,Total,Partial emp.,Sliding scale,429893.0577,41215.22914,0.18795107
2024,1,Alabama,Total,Partial emp.,Fixed (7%),429893.0577,18105.43995,0.09229124
2024,1,Alabama,Total,Max emp.,Sliding scale,429893.0577,32098.70577,0.15272699
2024,1,Alabama,Total,Max emp.,Fixed (7%),429893.0577,14799.35116,0.07673181
2024,1,Alabama,White,Universal,Sliding scale,263799.3058,28509.77525,0.18109283
2024,1,Alabama,White,Universal,Fixed (7%),263799.3058,10721.18446,0.07677554
2024,1,Alabama,White,Partial emp.,Sliding scale,263799.3058,27422.04426,0.17539546
2024,1,Alabama,White,Partial emp.,Fixed (7%),263799.3058,10428.20497,0.07483449
2024,1,Alabama,White,Max emp.,Sliding scale,263799.3058,19513.45577,0.13146084
2024,1,Alabama,White,Max emp.,Fixed (7%),263799.3058,7557.883679,0.05537725
2024,1,Alabama,Black,Universal,Sliding scale,110421.6379,10492.91659,0.27681431
2024,1,Alabama,Black,Universal,Fixed (7%),110421.6379,6033.991989,0.1804043
2024,1,Alabama,Black,Partial emp.,Sliding scale,110421.6379,9483.995694,0.25703937
2024,1,Alabama,Black,Partial emp.,Fixed (7%),110421.6379,5466.45659,0.16625721
2024,1,Alabama,Black,Max emp.,Sliding scale,110421.6379,8956.753797,0.2462689
2024,1,Alabama,Black,Max emp.,Fixed (7%),110421.6379,5295.965089,0.16191143
2024,1,Alabama,Hispanic,Universal,Sliding scale,29549.08048,2064.538203,0.17686534
2024,1,Alabama,Hispanic,Universal,Fixed (7%),29549.08048,1019.912797,0.09596187
2024,1,Alabama,Hispanic,Partial emp.,Sliding scale,29549.08048,1833.538207,0.16024717
2024,1,Alabama,Hispanic,Partial emp.,Fixed (7%),29549.08048,1019.912797,0.09596187
2024,1,Alabama,Hispanic,Max emp.,Sliding scale,29549.08048,1754.43431,0.15440112
2024,1,Alabama,Hispanic,Max emp.,Fixed (7%),29549.08048,1019.912797,0.09596187
2024,1,Alabama,Asian,Universal,Sliding scale,8875.012905,591.1714001,0.11066314
2024,1,Alabama,Asian,Universal,Fixed (7%),8875.012905,376.8213996,0.07348698
2024,1,Alabama,Asian,Partial emp.,Sliding scale,8875.012905,591.1714001,0.11066314
2024,1,Alabama,Asian,Partial emp.,Fixed (7%),8875.012905,376.8213996,0.07348698
2024,1,Alabama,Asian,Max emp.,Sliding scale,8875.012905,314.1729999,0.06202723
2024,1,Alabama,Asian,Max emp.,Fixed (7%),8875.012905,204.8213996,0.04133022
2024,1,Alabama,Other,Universal,Sliding scale,17248.02058,2120.729587,0.22327938
2024,1,Alabama,Other,Universal,Fixed (7%),17248.02058,821.2941914,0.10017416
2024,1,Alabama,Other,Partial emp.,Sliding scale,17248.02058,1884.479587,0.20346689
2024,1,Alabama,Other,Partial emp.,Fixed (7%),17248.02058,814.0441914,0.09937775
2024,1,Alabama,Other,Max emp.,Sliding scale,17248.02058,1559.88889,0.17453775
2024,1,Alabama,Other,Max emp.,Fixed (7%),17248.02058,720.7681918,0.08900419
2024,1,Alabama,People of Color,Universal,Sliding scale,166093.7519,15269.35578,0.23703152
2024,1,Alabama,People of Color,Universal,Fixed (7%),166093.7519,8252.020377,0.14375902
2024,1,Alabama,People of Color,Partial emp.,Sliding scale,166093.7519,13793.18489,0.21913798
2024,1,Alabama,People of Color,Partial emp.,Fixed (7%),166093.7519,7677.234978,0.13509843
2024,1,Alabama,People of Color,Max emp.,Sliding scale,166093.7519,12585.25,0.20385928
2024,1,Alabama,People of Color,Max emp.,Fixed (7%),166093.7519,7241.467478,0.12841484
2024,2,Alaska,Total,Universal,Sliding scale,68095.00001,8053.069091,0.24269417
2024,2,Alaska,Total,Universal,Fixed (7%),68095.00001,2747.201688,0.09855045
2024,2,Alaska,Total,Partial emp.,Sliding scale,68095.00001,7083.976391,0.21991137
2024,2,Alaska,Total,Partial emp.,Fixed (7%),68095.00001,2550.565791,0.09214652
2024,2,Alaska,Total,Max emp.,Sliding scale,68095.00001,4145.023095,0.14159441
2024,2,Alaska,Total,Max emp.,Fixed (7%),68095.00001,2097.683291,0.07704543
2024,2,Alaska,White,Universal,Sliding scale,36854.99998,4800.458785,0.22155235
2024,2,Alaska,White,Universal,Fixed (7%),36854.99998,1768.488789,0.09489938
2024,2,Alaska,White,Partial emp.,Sliding scale,36854.99998,3939.436687,0.18933813
2024,2,Alaska,White,Partial emp.,Fixed (7%),36854.99998,1629.992093,0.08812239
2024,2,Alaska,White,Max emp.,Sliding scale,36854.99998,2432.084494,0.12602124
2024,2,Alaska,White,Max emp.,Fixed (7%),36854.99998,1416.090594,0.07745391
2024,2,Alaska,Black,Universal,Sliding scale,1569,18.23909992,0.02410105
2024,2,Alaska,Black,Universal,Fixed (7%),1569,14.41109985,0.01913956
2024,2,Alaska,Black,Partial emp.,Sliding scale,1569,18.23909992,0.02410105
2024,2,Alaska,Black,Partial emp.,Fixed (7%),1569,14.41109985,0.01913956
2024,2,Alaska,Black,Max emp.,Sliding scale,1569,0,0
2024,2,Alaska,Black,Max emp.,Fixed (7%),1569,0,0
2024,2,Alaska,Hispanic,Universal,Sliding scale,5680.000005,708.285,0.34039628
2024,2,Alaska,Hispanic,Universal,Fixed (7%),5680.000005,3.624000072,0.00263352
2024,2,Alaska,Hispanic,Partial emp.,Sliding scale,5680.000005,708.285,0.34039628
2024,2,Alaska,Hispanic,Partial emp.,Fixed (7%),5680.000005,3.624000072,0.00263352
2024,2,Alaska,Hispanic,Max emp.,Sliding scale,5680.000005,643.661,0.3192538
2024,2,Alaska,Hispanic,Max emp.,Fixed (7%),5680.000005,0,0
2024,2,Alaska,Asian,Universal,Sliding scale,5017.000011,427.6012997,0.18606651
2024,2,Alaska,Asian,Universal,Fixed (7%),5017.000011,372.0304,0.16589696
2024,2,Alaska,Asian,Partial emp.,Sliding scale,5017.000011,427.6012997,0.18606651
2024,2,Alaska,Asian,Partial emp.,Fixed (7%),5017.000011,372.0304,0.16589696
2024,2,Alaska,Asian,Max emp.,Sliding scale,5017.000011,427.6012997,0.18606651
2024,2,Alaska,Asian,Max emp.,Fixed (7%),5017.000011,372.0304,0.16589696
2024,2,Alaska,Other,Universal,Sliding scale,18974.00002,2098.484907,0.32897118
2024,2,Alaska,Other,Universal,Fixed (7%),18974.00002,588.6473997,0.12089463
2024,2,Alaska,Other,Partial emp.,Sliding scale,18974.00002,1990.414305,0.31740682
2024,2,Alaska,Other,Partial emp.,Fixed (7%),18974.00002,530.5081983,0.11027086
2024,2,Alaska,Other,Max emp.,Sliding scale,18974.00002,641.6763014,0.13036574
2024,2,Alaska,Other,Max emp.,Fixed (7%),18974.00002,309.5622979,0.06744262
2024,2,Alaska,People of Color,Universal,Sliding scale,31240.00003,3252.610307,0.28247744
2024,2,Alaska,People of Color,Universal,Fixed (7%),31240.00003,978.7128996,0.10591343
2024,2,Alaska,People of Color,Partial emp.,Sliding scale,31240.00003,3144.539705,0.27567929
2024,2,Alaska,People of Color,Partial emp.,Fixed (7%),31240.00003,920.5736981,0.10025253
2024,2,Alaska,People of Color,Max emp.,Sliding scale,31240.00003,1712.938601,0.17172467
2024,2,Alaska,People of Color,Max emp.,Fixed (7%),31240.00003,681.5926978,0.07621039
2024,4,Arizona,Total,Universal,Sliding scale,592067.1896,86887.41832,0.27711759
2024,4,Arizona,Total,Universal,Fixed (7%),592067.1896,44480.96782,0.16405564
2024,4,Arizona,Total,Partial emp.,Sliding scale,592067.1896,83117.06512,0.26831905
2024,4,Arizona,Total,Partial emp.,Fixed (7%),592067.1896,42527.97933,0.1579906
2024,4,Arizona,Total,Max emp.,Sliding scale,592067.1896,58885.97064,0.20622783
2024,4,Arizona,Total,Max emp.,Fixed (7%),592067.1896,32172.63284,0.1243026
2024,4,Arizona,White,Universal,Sliding scale,258122.6255,43217.86321,0.25211652
2024,4,Arizona,White,Universal,Fixed (7%),258122.6255,22188.9554,0.1475415
2024,4,Arizona,White,Partial emp.,Sliding scale,258122.6255,41649.4207,0.24521043
2024,4,Arizona,White,Partial emp.,Fixed (7%),258122.6255,21834.9554,0.14553019
2024,4,Arizona,White,Max emp.,Sliding scale,258122.6255,30896.99261,0.1941994
2024,4,Arizona,White,Max emp.,Fixed (7%),258122.6255,17595.1877,0.12068235
2024,4,Arizona,Black,Universal,Sliding scale,30233,1620.625601,0.17300282
2024,4,Arizona,Black,Universal,Fixed (7%),30233,572,0.06875826
2024,4,Arizona,Black,Partial emp.,Sliding scale,30233,1579.625601,0.16936732
2024,4,Arizona,Black,Partial emp.,Fixed (7%),30233,531,0.06414593
2024,4,Arizona,Black,Max emp.,Sliding scale,30233,1504.625601,0.16263365
2024,4,Arizona,Black,Max emp.,Fixed (7%),30233,531,0.06414593
2024,4,Arizona,Hispanic,Universal,Sliding scale,227674.7459,30436.22751,0.33943808
2024,4,Arizona,Hispanic,Universal,Fixed (7%),227674.7459,15895.53362,0.21158551
2024,4,Arizona,Hispanic,Partial emp.,Sliding scale,227674.7459,28653.30531,0.32603706
2024,4,Arizona,Hispanic,Partial emp.,Fixed (7%),227674.7459,14553.53362,0.19724561
2024,4,Arizona,Hispanic,Max emp.,Sliding scale,227674.7459,20180.62032,0.2541291
2024,4,Arizona,Hispanic,Max emp.,Fixed (7%),227674.7459,10216.93623,0.14711801
2024,4,Arizona,Asian,Universal,Sliding scale,26363.00001,4755.6608,0.24056153
2024,4,Arizona,Asian,Universal,Fixed (7%),26363.00001,1522,0.09204528
2024,4,Arizona,Asian,Partial emp.,Sliding scale,26363.00001,4755.6608,0.24056153
2024,4,Arizona,Asian,Partial emp.,Fixed (7%),26363.00001,1522,0.09204528
2024,4,Arizona,Asian,Max emp.,Sliding scale,26363.00001,1414.6608,0.08611278
2024,4,Arizona,Asian,Max emp.,Fixed (7%),26363.00001,511,0.03291605
2024,4,Arizona,Other,Universal,Sliding scale,49673.81821,6857.041198,0.29408465
2024,4,Arizona,Other,Universal,Fixed (7%),49673.81821,4302.478801,0.2072286
2024,4,Arizona,Other,Partial emp.,Sliding scale,49673.81821,6479.052704,0.28245237
2024,4,Arizona,Other,Partial emp.,Fixed (7%),49673.81821,4086.490304,0.19889464
2024,4,Arizona,Other,Max emp.,Sliding scale,49673.81821,4889.071306,0.22901148
2024,4,Arizona,Other,Max emp.,Fixed (7%),49673.81821,3318.508907,0.16778769
2024,4,Arizona,People of Color,Universal,Sliding scale,333944.5641,43669.55511,0.30727308
2024,4,Arizona,People of Color,Universal,Fixed (7%),333944.5641,22292.01242,0.18462495
2024,4,Arizona,People of Color,Partial emp.,Sliding scale,333944.5641,41467.64441,0.29637152
2024,4,Arizona,People of Color,Partial emp.,Fixed (7%),333944.5641,20693.02392,0.17368202
2024,4,Arizona,People of Color,Max emp.,Sliding scale,333944.5641,27988.97803,0.22136329
2024,4,Arizona,People of Color,Max emp.,Fixed (7%),333944.5641,14577.44514,0.12897246
2024,5,Arkansas,Total,Universal,Sliding scale,278675.8822,31545.3258,0.20490722
2024,5,Arkansas,Total,Universal,Fixed (7%),278675.8822,13982.14171,0.1025188
2024,5,Arkansas,Total,Partial emp.,Sliding scale,278675.8822,30206.967,0.19793446
2024,5,Arkansas,Total,Partial emp.,Fixed (7%),278675.8822,13449.32601,0.09899888
2024,5,Arkansas,Total,Max emp.,Sliding scale,278675.8822,22266.04951,0.1539092
2024,5,Arkansas,Total,Max emp.,Fixed (7%),278675.8822,9815.388708,0.07423563
2024,5,Arkansas,White,Universal,Sliding scale,173648.2876,22938.49429,0.21213277
2024,5,Arkansas,White,Universal,Fixed (7%),173648.2876,10032.3654,0.10535256
2024,5,Arkansas,White,Partial emp.,Sliding scale,173648.2876,22194.61659,0.20667525
2024,5,Arkansas,White,Partial emp.,Fixed (7%),173648.2876,9802.511698,0.10318787
2024,5,Arkansas,White,Max emp.,Sliding scale,173648.2876,16384.3953,0.16129767
2024,5,Arkansas,White,Max emp.,Fixed (7%),173648.2876,7257.902403,0.07850443
2024,5,Arkansas,Black,Universal,Sliding scale,44324.58688,3972.427503,0.20371095
2024,5,Arkansas,Black,Universal,Fixed (7%),44324.58688,2146.068705,0.12142549
2024,5,Arkansas,Black,Partial emp.,Sliding scale,44324.58688,3758.952004,0.19489726
2024,5,Arkansas,Black,Partial emp.,Fixed (7%),44324.58688,2013.068705,0.11476392
2024,5,Arkansas,Black,Max emp.,Sliding scale,44324.58688,3559.839407,0.18649888
2024,5,Arkansas,Black,Max emp.,Fixed (7%),44324.58688,1984.739705,0.11333193
2024,5,Arkansas,Hispanic,Universal,Sliding scale,33034.3956,2141.433202,0.19245833
2024,5,Arkansas,Hispanic,Universal,Fixed (7%),33034.3956,841.3414004,0.08561838
2024,5,Arkansas,Hispanic,Partial emp.,Sliding scale,33034.3956,1869.421198,0.17222189
2024,5,Arkansas,Hispanic,Partial emp.,Fixed (7%),33034.3956,734.2326992,0.07554195
2024,5,Arkansas,Hispanic,Max emp.,Sliding scale,33034.3956,1070.054899,0.10641639
2024,5,Arkansas,Hispanic,Max emp.,Fixed (7%),33034.3956,294.0600011,0.03168967
2024,5,Arkansas,Asian,Universal,Sliding scale,6541.93179,479.794806,0.09519301
2024,5,Arkansas,Asian,Universal,Fixed (7%),6541.93179,381.2851076,0.07715633
2024,5,Arkansas,Asian,Partial emp.,Sliding scale,6541.93179,479.794806,0.09519301
2024,5,Arkansas,Asian,Partial emp.,Fixed (7%),6541.93179,381.2851076,0.07715633
2024,5,Arkansas,Asian,Max emp.,Sliding scale,6541.93179,172.000001,0.03634491
2024,5,Arkansas,Asian,Max emp.,Fixed (7%),6541.93179,145.7803011,0.03097611
2024,5,Arkansas,Other,Universal,Sliding scale,21126.68031,2013.176,0.19835605
2024,5,Arkansas,Other,Universal,Fixed (7%),21126.68031,581.0810972,0.06665907
2024,5,Arkansas,Other,Partial emp.,Sliding scale,21126.68031,1904.182401,0.18965373
2024,5,Arkansas,Other,Partial emp.,Fixed (7%),21126.68031,518.2277976,0.05988057
2024,5,Arkansas,Other,Max emp.,Sliding scale,21126.68031,1079.759897,0.11716287
2024,5,Arkansas,Other,Max emp.,Fixed (7%),21126.68031,132.906298,0.01607277
2024,5,Arkansas,People of Color,Universal,Sliding scale,105027.5946,8606.831511,0.18785405
2024,5,Arkansas,People of Color,Universal,Fixed (7%),105027.5946,3949.77631,0.09596262
2024,5,Arkansas,People of Color,Partial emp.,Sliding scale,105027.5946,8012.350409,0.17717774
2024,5,Arkansas,People of Color,Partial emp.,Fixed (7%),105027.5946,3646.814309,0.08925895
2024,5,Arkansas,People of Color,Max emp.,Sliding scale,105027.5946,5881.654204,0.1364925
2024,5,Arkansas,People of Color,Max emp.,Fixed (7%),105027.5946,2557.486306,0.06431138
2024,6,California,Total,Universal,Sliding scale,3026362.27,368055.9395,0.27307388
2024,6,California,Total,Universal,Fixed (7%),3026362.27,197092.4985,0.1674729
2024,6,California,Total,Partial emp.,Sliding scale,3026362.27,350815.5366,0.26365509
2024,6,California,Total,Partial emp.,Fixed (7%),3026362.27,188735.7506,0.16151895
2024,6,California,Total,Max emp.,Sliding scale,3026362.27,266341.5608,0.21373821
2024,6,California,Total,Max emp.,Fixed (7%),3026362.27,143020.2751,0.12737938
2024,6,California,White,Universal,Sliding scale,924834.8254,120741.8606,0.2277916
2024,6,California,White,Universal,Fixed (7%),924834.8254,71102.93149,0.14800311
2024,6,California,White,Partial emp.,Sliding scale,924834.8254,114295.2603,0.21828425
2024,6,California,White,Partial emp.,Fixed (7%),924834.8254,67620.63879,0.14178231
2024,6,California,White,Max emp.,Sliding scale,924834.8254,83805.8299,0.16995086
2024,6,California,White,Max emp.,Fixed (7%),924834.8254,50810.81169,0.11042876
2024,6,California,Black,Universal,Sliding scale,148251,19803.3212,0.35269232
2024,6,California,Black,Universal,Fixed (7%),148251,11111.3212,0.2341345
2024,6,California,Black,Partial emp.,Sliding scale,148251,17238.3212,0.3217065
2024,6,California,Black,Partial emp.,Fixed (7%),148251,9784.3212,0.21210321
2024,6,California,Black,Max emp.,Sliding scale,148251,14113.3212,0.27969879
2024,6,California,Black,Max emp.,Fixed (7%),148251,7253.3212,0.16636439
2024,6,California,Hispanic,Universal,Sliding scale,1309367.319,148255.5278,0.35591132
2024,6,California,Hispanic,Universal,Fixed (7%),1309367.319,68086.5412,0.20240786
2024,6,California,Hispanic,Partial emp.,Sliding scale,1309367.319,142357.5278,0.34666062
2024,6,California,Hispanic,Partial emp.,Fixed (7%),1309367.319,65606.5412,0.1964839
2024,6,California,Hispanic,Max emp.,Sliding scale,1309367.319,112350.8386,0.29515741
2024,6,California,Hispanic,Max emp.,Fixed (7%),1309367.319,51680.3232,0.16151279
2024,6,California,Asian,Universal,Sliding scale,486296.021,56764.575,0.21566021
2024,6,California,Asian,Universal,Fixed (7%),486296.021,34928.575,0.14470547
2024,6,California,Asian,Partial emp.,Sliding scale,486296.021,55377.575,0.21150524
2024,6,California,Asian,Partial emp.,Fixed (7%),486296.021,34227.575,0.14221431
2024,6,California,Asian,Max emp.,Sliding scale,486296.021,40802.575,0.1650249
2024,6,California,Asian,Max emp.,Fixed (7%),486296.021,25259.575,0.10901468
2024,6,California,Other,Universal,Sliding scale,157613.1045,22490.65489,0.27475351
2024,6,California,Other,Universal,Fixed (7%),157613.1045,11863.12961,0.16654671
2024,6,California,Other,Partial emp.,Sliding scale,157613.1045,21546.85229,0.26629402
2024,6,California,Other,Partial emp.,Fixed (7%),157613.1045,11496.67441,0.16223669
2024,6,California,Other,Max emp.,Sliding scale,157613.1045,15268.99609,0.20457975
2024,6,California,Other,Max emp.,Fixed (7%),157613.1045,8016.244006,0.11896509
2024,6,California,People of Color,Universal,Sliding scale,2101527.445,247314.0789,0.30242444
2024,6,California,People of Color,Universal,Fixed (7%),2101527.445,125989.567,0.18090332
2024,6,California,People of Color,Partial emp.,Sliding scale,2101527.445,236520.2763,0.29309396
2024,6,California,People of Color,Partial emp.,Fixed (7%),2101527.445,121115.1118,0.17513003
2024,6,California,People of Color,Max emp.,Sliding scale,2101527.445,182535.7309,0.24241354
2024,6,California,People of Color,Max emp.,Fixed (7%),2101527.445,92209.46341,0.13914905
2024,8,Colorado,Total,Universal,Sliding scale,485573.0528,88283.85275,0.29981297
2024,8,Colorado,Total,Universal,Fixed (7%),485573.0528,52407.05626,0.20266757
2024,8,Colorado,Total,Partial emp.,Sliding scale,485573.0528,83547.67357,0.28836698
2024,8,Colorado,Total,Partial emp.,Fixed (7%),485573.0528,50010.35538,0.19520838
2024,8,Colorado,Total,Max emp.,Sliding scale,485573.0528,64371.39288,0.23792735
2024,8,Colorado,Total,Max emp.,Fixed (7%),485573.0528,38257.46278,0.15651276
2024,8,Colorado,White,Universal,Sliding scale,293088.0215,59821.67708,0.2856605
2024,8,Colorado,White,Universal,Fixed (7%),293088.0215,37351.15069,0.19979779
2024,8,Colorado,White,Partial emp.,Sliding scale,293088.0215,57365.88889,0.27718413
2024,8,Colorado,White,Partial emp.,Fixed (7%),293088.0215,36154.2003,0.19464132
2024,8,Colorado,White,Max emp.,Sliding scale,293088.0215,43676.67979,0.22598755
2024,8,Colorado,White,Max emp.,Fixed (7%),293088.0215,27883.42559,0.15711005
2024,8,Colorado,Black,Universal,Sliding scale,22108.00737,2733.280688,0.3716034
2024,8,Colorado,Black,Universal,Fixed (7%),22108.00737,1737.147588,0.27316917
2024,8,Colorado,Black,Partial emp.,Sliding scale,22108.00737,2436.507694,0.34518298
2024,8,Colorado,Black,Partial emp.,Fixed (7%),22108.00737,1440.374594,0.23758896
2024,8,Colorado,Black,Max emp.,Sliding scale,22108.00737,1999.777294,0.30199599
2024,8,Colorado,Black,Max emp.,Fixed (7%),22108.00737,1166.644194,0.20153702
2024,8,Colorado,Hispanic,Universal,Sliding scale,123707.9932,18791.71929,0.37681707
2024,8,Colorado,Hispanic,Universal,Fixed (7%),123707.9932,9530.801483,0.23469857
2024,8,Colorado,Hispanic,Partial emp.,Sliding scale,123707.9932,17454.51229,0.35964659
2024,8,Colorado,Hispanic,Partial emp.,Fixed (7%),123707.9932,9219.392484,0.22878448
2024,8,Colorado,Hispanic,Max emp.,Sliding scale,123707.9932,13991.1042,0.31043748
2024,8,Colorado,Hispanic,Max emp.,Fixed (7%),123707.9932,6768.259391,0.17883615
2024,8,Colorado,Asian,Universal,Sliding scale,21107.01788,3034.617604,0.23651614
2024,8,Colorado,Asian,Universal,Fixed (7%),21107.01788,1352.446004,0.12131392
2024,8,Colorado,Asian,Partial emp.,Sliding scale,21107.01788,2609.617604,0.21035992
2024,8,Colorado,Asian,Partial emp.,Fixed (7%),21107.01788,969.4460039,0.09005271
2024,8,Colorado,Asian,Max emp.,Sliding scale,21107.01788,1992.968601,0.16905554
2024,8,Colorado,Asian,Max emp.,Fixed (7%),21107.01788,530.1085999,0.05133737
2024,8,Colorado,Other,Universal,Sliding scale,25562.01292,3902.55809,0.26030359
2024,8,Colorado,Other,Universal,Fixed (7%),25562.01292,2435.510494,0.18007091
2024,8,Colorado,Other,Partial emp.,Sliding scale,25562.01292,3681.147095,0.2492158
2024,8,Colorado,Other,Partial emp.,Fixed (7%),25562.01292,2226.941999,0.16722905
2024,8,Colorado,Other,Max emp.,Sliding scale,25562.01292,2710.862999,0.19643027
2024,8,Colorado,Other,Max emp.,Fixed (7%),25562.01292,1909.024999,0.14686163
2024,8,Colorado,People of Color,Universal,Sliding scale,192485.0313,28462.17567,0.33466093
2024,8,Colorado,People of Color,Universal,Fixed (7%),192485.0313,15055.90557,0.21015612
2024,8,Colorado,People of Color,Partial emp.,Sliding scale,192485.0313,26181.78468,0.31632964
2024,8,Colorado,People of Color,Partial emp.,Fixed (7%),192485.0313,13856.15508,0.19670365
2024,8,Colorado,People of Color,Max emp.,Sliding scale,192485.0313,20694.71309,0.26778756
2024,8,Colorado,People of Color,Max emp.,Fixed (7%),192485.0313,10374.03718,0.15492966
2024,9,Connecticut,Total,Universal,Sliding scale,294729,44809.5411,0.25879273
2024,9,Connecticut,Total,Universal,Fixed (7%),294729,21815.57658,0.14528762
2024,9,Connecticut,Total,Partial emp.,Sliding scale,294729,43571.5411,0.25345498
2024,9,Connecticut,Total,Partial emp.,Fixed (7%),294729,21045.57658,0.14088201
2024,9,Connecticut,Total,Max emp.,Sliding scale,294729,36257.91371,0.2202833
2024,9,Connecticut,Total,Max emp.,Fixed (7%),294729,17526.57659,0.12015581
2024,9,Connecticut,White,Universal,Sliding scale,160258,30627.3931,0.25761602
2024,9,Connecticut,White,Universal,Fixed (7%),160258,15328.57658,0.14797502
2024,9,Connecticut,White,Partial emp.,Sliding scale,160258,29711.3931,0.25185173
2024,9,Connecticut,White,Partial emp.,Fixed (7%),160258,14662.57658,0.14246168
2024,9,Connecticut,White,Max emp.,Sliding scale,160258,24188.91371,0.21510954
2024,9,Connecticut,White,Max emp.,Fixed (7%),160258,11832.57659,0.11821589
2024,9,Connecticut,Black,Universal,Sliding scale,34282.99998,4801.999999,0.35074136
2024,9,Connecticut,Black,Universal,Fixed (7%),34282.99998,1905,0.17648694
2024,9,Connecticut,Black,Partial emp.,Sliding scale,34282.99998,4697.999999,0.34577169
2024,9,Connecticut,Black,Partial emp.,Fixed (7%),34282.99998,1801,0.16847521
2024,9,Connecticut,Black,Max emp.,Sliding scale,34282.99998,4330,0.32755882
2024,9,Connecticut,Black,Max emp.,Fixed (7%),34282.99998,1721,0.16220547
2024,9,Connecticut,Hispanic,Universal,Sliding scale,65474.99999,5320.000005,0.24510924
2024,9,Connecticut,Hispanic,Universal,Fixed (7%),65474.99999,3090.000001,0.15866815
2024,9,Connecticut,Hispanic,Partial emp.,Sliding scale,65474.99999,5109.000005,0.23769857
2024,9,Connecticut,Hispanic,Partial emp.,Fixed (7%),65474.99999,3090.000001,0.15866815
2024,9,Connecticut,Hispanic,Max emp.,Sliding scale,65474.99999,4667.000005,0.22169327
2024,9,Connecticut,Hispanic,Max emp.,Fixed (7%),65474.99999,2903.000001,0.15051114
2024,9,Connecticut,Asian,Universal,Sliding scale,16896.00001,1731.999999,0.15758348
2024,9,Connecticut,Asian,Universal,Fixed (7%),16896.00001,629.9999994,0.06370715
2024,9,Connecticut,Asian,Partial emp.,Sliding scale,16896.00001,1731.999999,0.15758348
2024,9,Connecticut,Asian,Partial emp.,Fixed (7%),16896.00001,629.9999994,0.06370715
2024,9,Connecticut,Asian,Max emp.,Sliding scale,16896.00001,1115.999999,0.10756626
2024,9,Connecticut,Asian,Max emp.,Fixed (7%),16896.00001,334.9999994,0.03491766
2024,9,Connecticut,Other,Universal,Sliding scale,17817,2328.148,0.29567539
2024,9,Connecticut,Other,Universal,Fixed (7%),17817,861.9999993,0.13452246
2024,9,Connecticut,Other,Partial emp.,Sliding scale,17817,2321.148,0.29504868
2024,9,Connecticut,Other,Partial emp.,Fixed (7%),17817,861.9999993,0.13452246
2024,9,Connecticut,Other,Max emp.,Sliding scale,17817,1956,0.26073562
2024,9,Connecticut,Other,Max emp.,Fixed (7%),17817,734.9999993,0.11702234
2024,9,Connecticut,People of Color,Universal,Sliding scale,134471,14182.148,0.26137097
2024,9,Connecticut,People of Color,Universal,Fixed (7%),134471,6487,0.13930926
2024,9,Connecticut,People of Color,Partial emp.,Sliding scale,134471,13860.148,0.25696154
2024,9,Connecticut,People of Color,Partial emp.,Fixed (7%),134471,6383,0.13738268
2024,9,Connecticut,People of Color,Max emp.,Sliding scale,134471,12069,0.23143984
2024,9,Connecticut,People of Color,Max emp.,Fixed (7%),134471,5694,0.12439794
2024,10,Delaware,Total,Universal,Sliding scale,83113,10829,0.24050549
2024,10,Delaware,Total,Universal,Fixed (7%),83113,4625,0.11913348
2024,10,Delaware,Total,Partial emp.,Sliding scale,83113,10585,0.23636729
2024,10,Delaware,Total,Partial emp.,Fixed (7%),83113,4475,0.1157168
2024,10,Delaware,Total,Max emp.,Sliding scale,83113,9688,0.2207588
2024,10,Delaware,Total,Max emp.,Fixed (7%),83113,4261,0.11079619
2024,10,Delaware,White,Universal,Sliding scale,43292,5725,0.20233257
2024,10,Delaware,White,Universal,Fixed (7%),43292,3374,0.13004934
2024,10,Delaware,White,Partial emp.,Sliding scale,43292,5575,0.19808136
2024,10,Delaware,White,Partial emp.,Fixed (7%),43292,3224,0.12499031
2024,10,Delaware,White,Max emp.,Sliding scale,43292,4809,0.17564557
2024,10,Delaware,White,Max emp.,Fixed (7%),43292,3010,0.11767005
2024,10,Delaware,Black,Universal,Sliding scale,19153,3738,0.4317893
2024,10,Delaware,Black,Universal,Fixed (7%),19153,686,0.12239072
2024,10,Delaware,Black,Partial emp.,Sliding scale,19153,3644,0.42555179
2024,10,Delaware,Black,Partial emp.,Fixed (7%),19153,686,0.12239072
2024,10,Delaware,Black,Max emp.,Sliding scale,19153,3644,0.42555179
2024,10,Delaware,Black,Max emp.,Fixed (7%),19153,686,0.12239072
2024,10,Delaware,Hispanic,Universal,Sliding scale,10748,792,0.29398664
2024,10,Delaware,Hispanic,Universal,Fixed (7%),10748,498,0.2075
2024,10,Delaware,Hispanic,Partial emp.,Sliding scale,10748,792,0.29398664
2024,10,Delaware,Hispanic,Partial emp.,Fixed (7%),10748,498,0.2075
2024,10,Delaware,Hispanic,Max emp.,Sliding scale,10748,792,0.29398664
2024,10,Delaware,Hispanic,Max emp.,Fixed (7%),10748,498,0.2075
2024,10,Delaware,Asian,Universal,Sliding scale,6345,507,0.13886606
2024,10,Delaware,Asian,Universal,Fixed (7%),6345,0,0
2024,10,Delaware,Asian,Partial emp.,Sliding scale,6345,507,0.13886606
