year,area,area_name,ptypeb,racecomp,scenario,model,pop,base,lf
2024,45,South Carolina,Total,Black,Max emp.,Sliding scale,155781.432,2503.663989,0.01847597
2024,45,South Carolina,Total,Black,Max emp.,Fixed (7%),155781.432,1777.68991,0.01318925
2024,46,South Dakota,Total,Black,Universal,Sliding scale,2384.057889,0,0
2024,46,South Dakota,Total,Black,Universal,Fixed (7%),2384.057889,0,0
2024,46,South Dakota,Total,Black,Partial emp.,Sliding scale,2384.057889,0,0
2024,46,South Dakota,Total,Black,Partial emp.,Fixed (7%),2384.057889,0,0
2024,46,South Dakota,Total,Black,Max emp.,Sliding scale,2384.057889,0,0
2024,46,South Dakota,Total,Black,Max emp.,Fixed (7%),2384.057889,0,0
2024,47,Tennessee,Total,Black,Universal,Sliding scale,126978.4592,2809.086761,0.02547381
2024,47,Tennessee,Total,Black,Universal,Fixed (7%),126978.4592,2079.658104,0.01898467
2024,47,Tennessee,Total,Black,Partial emp.,Sliding scale,126978.4592,2212.808657,0.02017564
2024,47,Tennessee,Total,Black,Partial emp.,Fixed (7%),126978.4592,1538.726164,0.01411635
2024,47,Tennessee,Total,Black,Max emp.,Sliding scale,126978.4592,1635.858996,0.01499409
2024,47,Tennessee,Total,Black,Max emp.,Fixed (7%),126978.4592,1103.13488,0.01016082
2024,48,Texas,Total,Black,Universal,Sliding scale,496146.9539,13135.06019,0.02925246
2024,48,Texas,Total,Black,Universal,Fixed (7%),496146.9539,10122.22746,0.02269501
2024,48,Texas,Total,Black,Partial emp.,Sliding scale,496146.9539,11068.19269,0.02476343
2024,48,Texas,Total,Black,Partial emp.,Fixed (7%),496146.9539,8183.493779,0.01842828
2024,48,Texas,Total,Black,Max emp.,Sliding scale,496146.9539,8441.030153,0.01899721
2024,48,Texas,Total,Black,Max emp.,Fixed (7%),496146.9539,6174.187225,0.01396675
2024,49,Utah,Total,Black,Universal,Sliding scale,5836.992,369.7916504,0.06923921
2024,49,Utah,Total,Black,Universal,Fixed (7%),5836.992,324.9837653,0.06136428
2024,49,Utah,Total,Black,Partial emp.,Sliding scale,5836.992,302.3417997,0.05733409
2024,49,Utah,Total,Black,Partial emp.,Fixed (7%),5836.992,257.644036,0.04927557
2024,49,Utah,Total,Black,Max emp.,Sliding scale,5836.992,180.8232478,0.03509894
2024,49,Utah,Total,Black,Max emp.,Fixed (7%),5836.992,144.9245814,0.02832818
2024,50,Vermont,Total,Black,Universal,Sliding scale,1233.999997,0,0
2024,50,Vermont,Total,Black,Universal,Fixed (7%),1233.999997,0,0
2024,50,Vermont,Total,Black,Partial emp.,Sliding scale,1233.999997,0,0
2024,50,Vermont,Total,Black,Partial emp.,Fixed (7%),1233.999997,0,0
2024,50,Vermont,Total,Black,Max emp.,Sliding scale,1233.999997,0,0
2024,50,Vermont,Total,Black,Max emp.,Fixed (7%),1233.999997,0,0
2024,51,Virginia,Total,Black,Universal,Sliding scale,206386.6947,4822.921309,0.02584497
2024,51,Virginia,Total,Black,Universal,Fixed (7%),206386.6947,3776.540213,0.02035176
2024,51,Virginia,Total,Black,Partial emp.,Sliding scale,206386.6947,4278.145082,0.02299276
2024,51,Virginia,Total,Black,Partial emp.,Fixed (7%),206386.6947,3287.964139,0.0177656
2024,51,Virginia,Total,Black,Max emp.,Sliding scale,206386.6947,3127.250411,0.01691192
2024,51,Virginia,Total,Black,Max emp.,Fixed (7%),206386.6947,2331.697266,0.01266411
2024,53,Washington,Total,Black,Universal,Sliding scale,49407.01142,2305.470466,0.05411336
2024,53,Washington,Total,Black,Universal,Fixed (7%),49407.01142,1948.049244,0.0461109
2024,53,Washington,Total,Black,Partial emp.,Sliding scale,49407.01142,2248.37973,0.05284415
2024,53,Washington,Total,Black,Partial emp.,Fixed (7%),49407.01142,1897.928964,0.0449779
2024,53,Washington,Total,Black,Max emp.,Sliding scale,49407.01142,1307.75773,0.03143138
2024,53,Washington,Total,Black,Max emp.,Fixed (7%),49407.01142,1086.486776,0.02625285
2024,54,West Virginia,Total,Black,Universal,Sliding scale,7878.935989,255.5585058,0.03467321
2024,54,West Virginia,Total,Black,Universal,Fixed (7%),7878.935989,185.231314,0.02537359
2024,54,West Virginia,Total,Black,Partial emp.,Sliding scale,7878.935989,250.5628092,0.03401847
2024,54,West Virginia,Total,Black,Partial emp.,Fixed (7%),7878.935989,180.2356174,0.02470617
2024,54,West Virginia,Total,Black,Max emp.,Sliding scale,7878.935989,190.1630498,0.02603157
2024,54,West Virginia,Total,Black,Max emp.,Fixed (7%),7878.935989,134.7025398,0.0185806
2024,55,Wisconsin,Total,Black,Universal,Sliding scale,41557.00902,1226.268493,0.03455224
2024,55,Wisconsin,Total,Black,Universal,Fixed (7%),41557.00902,1100.8207,0.03112756
2024,55,Wisconsin,Total,Black,Partial emp.,Sliding scale,41557.00902,970.0922478,0.02753277
2024,55,Wisconsin,Total,Black,Partial emp.,Fixed (7%),41557.00902,859.2494826,0.02446383
2024,55,Wisconsin,Total,Black,Max emp.,Sliding scale,41557.00902,701.1981563,0.02005417
2024,55,Wisconsin,Total,Black,Max emp.,Fixed (7%),41557.00902,614.848661,0.01762812
2024,56,Wyoming,Total,Black,Universal,Sliding scale,748.989802,20.31480605,0.03053445
2024,56,Wyoming,Total,Black,Universal,Fixed (7%),748.989802,14.88367094,0.02255523
2024,56,Wyoming,Total,Black,Partial emp.,Sliding scale,748.989802,20.31480605,0.03053445
2024,56,Wyoming,Total,Black,Partial emp.,Fixed (7%),748.989802,14.88367094,0.02255523
2024,56,Wyoming,Total,Black,Max emp.,Sliding scale,748.989802,13.89367799,0.0210866
2024,56,Wyoming,Total,Black,Max emp.,Fixed (7%),748.989802,9.595518963,0.01465886
2024,99999,United States,Total,Black,Universal,Sliding scale,4865522.987,126471.1878,0.02931736
2024,99999,United States,Total,Black,Universal,Fixed (7%),4865522.987,99767.5204,0.02327122
2024,99999,United States,Total,Black,Partial emp.,Sliding scale,4865522.987,106121.461,0.02471668
2024,99999,United States,Total,Black,Partial emp.,Fixed (7%),4865522.987,80706.43272,0.01890921
2024,99999,United States,Total,Black,Max emp.,Sliding scale,4865522.987,78372.00708,0.01837231
2024,99999,United States,Total,Black,Max emp.,Fixed (7%),4865522.987,58144.7795,0.0136955
2024,1,Alabama,Total,Hispanic,Universal,Sliding scale,45044.09054,1072.921082,0.03210128
2024,1,Alabama,Total,Hispanic,Universal,Fixed (7%),45044.09054,685.3431258,0.02074571
2024,1,Alabama,Total,Hispanic,Partial emp.,Sliding scale,45044.09054,1030.343557,0.03086671
2024,1,Alabama,Total,Hispanic,Partial emp.,Fixed (7%),45044.09054,651.3836587,0.01973803
2024,1,Alabama,Total,Hispanic,Max emp.,Sliding scale,45044.09054,388.3463211,0.0118621
2024,1,Alabama,Total,Hispanic,Max emp.,Fixed (7%),45044.09054,216.1745231,0.00663799
2024,2,Alaska,Total,Hispanic,Universal,Sliding scale,8114.000012,264.1997536,0.03547639
2024,2,Alaska,Total,Hispanic,Universal,Fixed (7%),8114.000012,181.4837375,0.0246431
2024,2,Alaska,Total,Hispanic,Partial emp.,Sliding scale,8114.000012,237.3079481,0.03198088
2024,2,Alaska,Total,Hispanic,Partial emp.,Fixed (7%),8114.000012,155.7628412,0.02122467
2024,2,Alaska,Total,Hispanic,Max emp.,Sliding scale,8114.000012,172.2467764,0.02341822
2024,2,Alaska,Total,Hispanic,Max emp.,Fixed (7%),8114.000012,110.2575898,0.01511774
2024,4,Arizona,Total,Hispanic,Universal,Sliding scale,368130.5669,11608.46859,0.03740539
2024,4,Arizona,Total,Hispanic,Universal,Fixed (7%),368130.5669,8460.196863,0.02754025
2024,4,Arizona,Total,Hispanic,Partial emp.,Sliding scale,368130.5669,10867.50804,0.03510163
2024,4,Arizona,Total,Hispanic,Partial emp.,Fixed (7%),368130.5669,7806.731874,0.02546722
2024,4,Arizona,Total,Hispanic,Max emp.,Sliding scale,368130.5669,6281.157155,0.02059296
2024,4,Arizona,Total,Hispanic,Max emp.,Fixed (7%),368130.5669,4284.956247,0.0141409
2024,5,Arkansas,Total,Hispanic,Universal,Sliding scale,52850.29131,1650.555719,0.03865561
2024,5,Arkansas,Total,Hispanic,Universal,Fixed (7%),52850.29131,1100.928911,0.0261197
2024,5,Arkansas,Total,Hispanic,Partial emp.,Sliding scale,52850.29131,1598.340888,0.03747858
2024,5,Arkansas,Total,Hispanic,Partial emp.,Fixed (7%),52850.29131,1054.752721,0.02505161
2024,5,Arkansas,Total,Hispanic,Max emp.,Sliding scale,52850.29131,676.2315315,0.01620699
2024,5,Arkansas,Total,Hispanic,Max emp.,Fixed (7%),52850.29131,379.7698038,0.00916694
2024,6,California,Total,Hispanic,Universal,Sliding scale,2273963.585,78803.1064,0.04087343
2024,6,California,Total,Hispanic,Universal,Fixed (7%),2273963.585,60419.98568,0.0316402
2024,6,California,Total,Hispanic,Partial emp.,Sliding scale,2273963.585,73908.3177,0.03843219
2024,6,California,Total,Hispanic,Partial emp.,Fixed (7%),2273963.585,55913.97473,0.02934979
2024,6,California,Total,Hispanic,Max emp.,Sliding scale,2273963.585,41574.19821,0.02198821
2024,6,California,Total,Hispanic,Max emp.,Fixed (7%),2273963.585,30148.82096,0.01604237
2024,8,Colorado,Total,Hispanic,Universal,Sliding scale,194337.124,6232.755245,0.03746843
2024,8,Colorado,Total,Hispanic,Universal,Fixed (7%),194337.124,4776.208618,0.02896598
2024,8,Colorado,Total,Hispanic,Partial emp.,Sliding scale,194337.124,5859.449436,0.03530351
2024,8,Colorado,Total,Hispanic,Partial emp.,Fixed (7%),194337.124,4426.84576,0.02690422
2024,8,Colorado,Total,Hispanic,Max emp.,Sliding scale,194337.124,3085.519922,0.01890642
2024,8,Colorado,Total,Hispanic,Max emp.,Fixed (7%),194337.124,2170.651424,0.01337557
2024,9,Connecticut,Total,Hispanic,Universal,Sliding scale,105882,2820.46616,0.03108175
2024,9,Connecticut,Total,Hispanic,Universal,Fixed (7%),105882,2115.057097,0.0234907
2024,9,Connecticut,Total,Hispanic,Partial emp.,Sliding scale,105882,2659.655689,0.02936164
2024,9,Connecticut,Total,Hispanic,Partial emp.,Fixed (7%),105882,1965.747683,0.02186867
2024,9,Connecticut,Total,Hispanic,Max emp.,Sliding scale,105882,1540.334591,0.0172175
2024,9,Connecticut,Total,Hispanic,Max emp.,Fixed (7%),105882,1057.456806,0.01188415
2024,10,Delaware,Total,Hispanic,Universal,Sliding scale,18758,329.4329888,0.02058386
2024,10,Delaware,Total,Hispanic,Universal,Fixed (7%),18758,180.7940021,0.01140239
2024,10,Delaware,Total,Hispanic,Partial emp.,Sliding scale,18758,306.1759664,0.01915854
2024,10,Delaware,Total,Hispanic,Partial emp.,Fixed (7%),18758,160.9741359,0.01016509
2024,10,Delaware,Total,Hispanic,Max emp.,Sliding scale,18758,171.3999795,0.01081634
2024,10,Delaware,Total,Hispanic,Max emp.,Fixed (7%),18758,82.08872405,0.00520964
2024,11,District of Columbia,Total,Hispanic,Universal,Sliding scale,11953,525.212827,0.04481257
2024,11,District of Columbia,Total,Hispanic,Universal,Fixed (7%),11953,459.1221003,0.03939568
2024,11,District of Columbia,Total,Hispanic,Partial emp.,Sliding scale,11953,514.5811886,0.04394531
2024,11,District of Columbia,Total,Hispanic,Partial emp.,Fixed (7%),11953,449.1049975,0.0385693
2024,11,District of Columbia,Total,Hispanic,Max emp.,Sliding scale,11953,370.8904306,0.03206761
2024,11,District of Columbia,Total,Hispanic,Max emp.,Fixed (7%),11953,316.3959027,0.02748545
2024,12,Florida,Total,Hispanic,Universal,Sliding scale,983111.8551,23324.35089,0.02726711
2024,12,Florida,Total,Hispanic,Universal,Fixed (7%),983111.8551,15440.88653,0.01821893
2024,12,Florida,Total,Hispanic,Partial emp.,Sliding scale,983111.8551,22108.72034,0.02588277
2024,12,Florida,Total,Hispanic,Partial emp.,Fixed (7%),983111.8551,14351.26342,0.01695507
2024,12,Florida,Total,Hispanic,Max emp.,Sliding scale,983111.8551,13592.09639,0.01607258
2024,12,Florida,Total,Hispanic,Max emp.,Fixed (7%),983111.8551,8307.634485,0.0098855
2024,13,Georgia,Total,Hispanic,Universal,Sliding scale,204010.3806,4316.763006,0.02595799
2024,13,Georgia,Total,Hispanic,Universal,Fixed (7%),204010.3806,2714.328973,0.01648088
2024,13,Georgia,Total,Hispanic,Partial emp.,Sliding scale,204010.3806,4152.708534,0.02499614
2024,13,Georgia,Total,Hispanic,Partial emp.,Fixed (7%),204010.3806,2574.507472,0.01564519
2024,13,Georgia,Total,Hispanic,Max emp.,Sliding scale,204010.3806,1937.414563,0.01181936
2024,13,Georgia,Total,Hispanic,Max emp.,Fixed (7%),204010.3806,1055.928391,0.00647661
2024,15,Hawaii,Total,Hispanic,Universal,Sliding scale,21520.00001,490.3905065,0.02581765
2024,15,Hawaii,Total,Hispanic,Universal,Fixed (7%),21520.00001,302.7867725,0.01609987
2024,15,Hawaii,Total,Hispanic,Partial emp.,Sliding scale,21520.00001,461.4047545,0.02432876
2024,15,Hawaii,Total,Hispanic,Partial emp.,Fixed (7%),21520.00001,287.0901409,0.01527799
2024,15,Hawaii,Total,Hispanic,Max emp.,Sliding scale,21520.00001,312.8450914,0.0166258
2024,15,Hawaii,Total,Hispanic,Max emp.,Fixed (7%),21520.00001,189.0828177,0.01011512
2024,16,Idaho,Total,Hispanic,Universal,Sliding scale,53612.8811,1512.530653,0.03346635
2024,16,Idaho,Total,Hispanic,Universal,Fixed (7%),53612.8811,971.6162418,0.02175845
2024,16,Idaho,Total,Hispanic,Partial emp.,Sliding scale,53612.8811,1427.728391,0.03164939
2024,16,Idaho,Total,Hispanic,Partial emp.,Fixed (7%),53612.8811,904.6585003,0.02028942
2024,16,Idaho,Total,Hispanic,Max emp.,Sliding scale,53612.8811,864.4330905,0.01940476
2024,16,Idaho,Total,Hispanic,Max emp.,Fixed (7%),53612.8811,519.9915558,0.01176371
2024,17,Illinois,Total,Hispanic,Universal,Sliding scale,361428.4657,7158.32648,0.02355017
2024,17,Illinois,Total,Hispanic,Universal,Fixed (7%),361428.4657,4725.803706,0.01567284
2024,17,Illinois,Total,Hispanic,Partial emp.,Sliding scale,361428.4657,6762.094822,0.02227564
2024,17,Illinois,Total,Hispanic,Partial emp.,Fixed (7%),361428.4657,4401.283847,0.01461232
2024,17,Illinois,Total,Hispanic,Max emp.,Sliding scale,361428.4657,3517.75243,0.01171334
2024,17,Illinois,Total,Hispanic,Max emp.,Fixed (7%),361428.4657,2079.656872,0.00695812
2024,18,Indiana,Total,Hispanic,Universal,Sliding scale,111691.8521,3488.758635,0.03773978
2024,18,Indiana,Total,Hispanic,Universal,Fixed (7%),111691.8521,2520.41756,0.02755333
2024,18,Indiana,Total,Hispanic,Partial emp.,Sliding scale,111691.8521,3319.734392,0.03597713
2024,18,Indiana,Total,Hispanic,Partial emp.,Fixed (7%),111691.8521,2373.882491,0.02599304
2024,18,Indiana,Total,Hispanic,Max emp.,Sliding scale,111691.8521,1780.69475,0.01962535
2024,18,Indiana,Total,Hispanic,Max emp.,Fixed (7%),111691.8521,1187.573165,0.01317457
2024,19,Iowa,Total,Hispanic,Universal,Sliding scale,43900.23685,868.2965257,0.02370599
2024,19,Iowa,Total,Hispanic,Universal,Fixed (7%),43900.23685,620.0916096,0.01704507
2024,19,Iowa,Total,Hispanic,Partial emp.,Sliding scale,43900.23685,850.1171579,0.02322119
2024,19,Iowa,Total,Hispanic,Partial emp.,Fixed (7%),43900.23685,605.1079921,0.01664006
2024,19,Iowa,Total,Hispanic,Max emp.,Sliding scale,43900.23685,339.5709476,0.00940666
2024,19,Iowa,Total,Hispanic,Max emp.,Fixed (7%),43900.23685,225.2152125,0.00625865
2024,20,Kansas,Total,Hispanic,Universal,Sliding scale,74065.29602,1607.97579,0.0255708
